channel_id,sequence,send_height,ack_height,block_delay,send_time,ack_time,fee_amount,fee_denom
channel-6994,1324484,30292132,30292143.0,11.0,,,,
channel-21113,25326,30292137,30292145.0,8.0,,,,
channel-6994,1324485,30292163,30292170.0,7.0,,,,
channel-21113,25327,30292164,30292169.0,5.0,,,,
channel-89321,19436,30292165,30292173.0,8.0,,,,
channel-208,1490091,30292169,30292178.0,9.0,,,,
channel-208,1490092,30292185,30292196.0,11.0,,,,
channel-89321,19437,30292193,30292204.0,11.0,,,,
channel-750,682652,30292194,30292209.0,15.0,,,,
channel-0,4038386,30292201,30292219.0,18.0,,,,
channel-229,55021,30292204,30292214.0,10.0,,,,
channel-143,128348,30292206,30292216.0,10.0,,,,
channel-6994,1324486,30292228,30292239.0,11.0,,,,
channel-229,55022,30292228,30292238.0,10.0,,,,
channel-91017,2834,30292228,30292240.0,12.0,,,,
channel-208,1490093,30292230,30292242.0,12.0,,,,
channel-85077,60081,30292231,30292242.0,11.0,,,,
channel-0,4038387,30292231,30292242.0,11.0,,,,
channel-75,845011,30292241,30292247.0,6.0,,,,
channel-0,4038388,30292244,30292256.0,12.0,,,,
channel-0,4038389,30292262,30292275.0,13.0,,,,
channel-85791,3762,30292263,30292269.0,6.0,,,,
channel-89321,19438,30292263,30292271.0,8.0,,,,
channel-0,4038390,30292270,30292288.0,18.0,,,,
channel-0,4038391,30292280,30292303.0,23.0,,,,
channel-122,667990,30292280,30292284.0,4.0,,,,
channel-0,4038392,30292287,30292295.0,8.0,,,,
channel-89321,19439,30292288,30292317.0,29.0,,,,
channel-232,49197,30292295,30292321.0,26.0,,,,
channel-0,4038393,30292295,30292303.0,8.0,,,,
channel-19774,345949,30292299,30292308.0,9.0,,,,
channel-122,667991,30292299,30292303.0,4.0,,,,
channel-0,4038394,30292316,30292335.0,19.0,,,,
channel-89321,19440,30292317,30292353.0,36.0,,,,
channel-0,4038395,30292336,30292345.0,9.0,,,,
channel-89298,18656,30292341,30292351.0,10.0,,,,
channel-208,1490094,30292345,30292356.0,11.0,,,,
channel-47,198637,30292352,30292368.0,16.0,,,,
channel-108,39849,30292355,30292371.0,16.0,,,,
channel-89321,19441,30292366,30292383.0,17.0,,,,
channel-6994,1324487,30292373,30292384.0,11.0,,,,
channel-750,682653,30292374,30292387.0,13.0,,,,
channel-122,667992,30292387,30292392.0,5.0,,,,
channel-750,682654,30292388,30292393.0,5.0,,,,
channel-874,293049,30292394,30292403.0,9.0,,,,
channel-89321,19442,30292403,30292446.0,43.0,,,,
channel-85077,60082,30292411,30292420.0,9.0,,,,
channel-82,18954,30292422,30292454.0,32.0,,,,
channel-208,1490095,30292425,30292435.0,10.0,,,,
channel-0,4038396,30292442,30292466.0,24.0,,,,
channel-750,682655,30292448,30292459.0,11.0,,,,
channel-146,20030,30292450,30292482.0,32.0,,,,
channel-208,1490096,30292453,30292464.0,11.0,,,,
channel-0,4038397,30292456,30292466.0,10.0,,,,
channel-0,4038398,30292458,30292484.0,26.0,,,,
channel-2188,43650,30292465,30292470.0,5.0,,,,
channel-208,1490097,30292465,30292477.0,12.0,,,,
channel-89321,19443,30292468,30292480.0,12.0,,,,
channel-750,682656,30292471,30292474.0,3.0,,,,
channel-89321,19444,30292484,30292527.0,43.0,,,,
channel-1,408353,30292484,30292515.0,31.0,,,,
channel-1,408354,30292494,30292515.0,21.0,,,,
channel-750,682657,30292495,30292499.0,4.0,,,,
channel-0,4038399,30292502,30292521.0,19.0,,,,
channel-750,682658,30292511,30292516.0,5.0,,,,
channel-75,845012,30292515,30292523.0,8.0,,,,
channel-89321,19445,30292520,30292560.0,40.0,,,,
channel-6994,1324488,30292523,30292564.0,41.0,,,,
channel-750,682659,30292531,30292535.0,4.0,,,,
channel-874,293050,30292534,30292540.0,6.0,,,,
channel-6994,1324489,30292536,30292547.0,11.0,,,,
channel-85077,60083,30292537,30292547.0,10.0,,,,
channel-2188,43651,30292539,30292544.0,5.0,,,,
channel-76971,12240,30292541,30292554.0,13.0,,,,
channel-75016,4627,30292542,30292563.0,21.0,,,,
channel-75016,4628,30292555,30292570.0,15.0,,,,
channel-750,682660,30292557,30292561.0,4.0,,,,
channel-0,4038400,30292558,30292566.0,8.0,,,,
channel-6994,1324490,30292560,30292591.0,31.0,,,,
channel-2188,43652,30292568,30292573.0,5.0,,,,
channel-6994,1324491,30292572,30292583.0,11.0,,,,
channel-75,845013,30292577,30292584.0,7.0,,,,
channel-750,682661,30292588,30292609.0,21.0,,,,
channel-6994,1324492,30292589,30292626.0,37.0,,,,
channel-2188,43653,30292593,30292597.0,4.0,,,,
channel-199,132724,30292598,30292610.0,12.0,,,,
channel-75016,4629,30292598,30292632.0,34.0,,,,
channel-19774,345950,30292599,30292610.0,11.0,,,,
channel-750,682662,30292607,30292617.0,10.0,,,,
channel-75016,4630,30292612,30292632.0,20.0,,,,
channel-75016,4631,30292614,30292632.0,18.0,,,,
channel-874,293051,30292616,30292625.0,9.0,,,,
channel-2188,43654,30292617,30292621.0,4.0,,,,
channel-199,132725,30292619,30292626.0,7.0,,,,
channel-85077,60084,30292619,30292628.0,9.0,,,,
channel-0,4038401,30292638,30292645.0,7.0,,,,
channel-79703,4445,30292639,30292652.0,13.0,,,,
channel-208,1490098,30292643,30292652.0,9.0,,,,
channel-2188,43655,30292644,30292649.0,5.0,,,,
channel-75016,4632,30292648,30292661.0,13.0,,,,
channel-6994,1324493,30292655,30292690.0,35.0,,,,
channel-204,670793,30292655,30304991.0,12336.0,,,,
channel-229,55023,30292657,30292669.0,12.0,,,,
channel-208,1490099,30292660,30292670.0,10.0,,,,
channel-73,51335,30292666,30292677.0,11.0,,,,
channel-75016,4633,30292679,30292695.0,16.0,,,,
channel-0,4038402,30292680,30292706.0,26.0,,,,
channel-75,845014,30292692,30292700.0,8.0,,,,
channel-6994,1324494,30292693,30292705.0,12.0,,,,
channel-73,51336,30292698,30292707.0,9.0,,,,
channel-6994,1324495,30292723,30292758.0,35.0,,,,
channel-874,293052,30292744,30292749.0,5.0,,,,
channel-76971,12241,30292744,30292761.0,17.0,,,,
channel-89321,19446,30292746,30292779.0,33.0,,,,
channel-0,4038403,30292753,30292777.0,24.0,,,,
channel-208,1490100,30292755,30292768.0,13.0,,,,
channel-42,1489996,30292757,30292765.0,8.0,,,,
channel-0,4038404,30292761,30292772.0,11.0,,,,
channel-75016,4634,30292765,30292788.0,23.0,,,,
channel-0,4038405,30292766,30292777.0,11.0,,,,
channel-75016,4635,30292778,30292794.0,16.0,,,,
channel-208,1490101,30292782,30292791.0,9.0,,,,
channel-874,293053,30292784,30292791.0,7.0,,,,
channel-6994,1324496,30292784,30292822.0,38.0,,,,
channel-1,408355,30292785,30292828.0,43.0,,,,
channel-75016,4636,30292803,30292824.0,21.0,,,,
channel-75016,4637,30292821,30292846.0,25.0,,,,
channel-874,293054,30292828,30292833.0,5.0,,,,
channel-0,4038406,30292834,30292860.0,26.0,,,,
channel-2188,43656,30292835,30292839.0,4.0,,,,
channel-122,667993,30292838,30292842.0,4.0,,,,
channel-75016,4638,30292838,30292863.0,25.0,,,,
channel-251,85222,30292842,30292859.0,17.0,,,,
channel-412,64552,30292848,30292860.0,12.0,,,,
channel-122,667994,30292849,30292853.0,4.0,,,,
channel-6994,1324497,30292855,30292896.0,41.0,,,,
channel-122,667995,30292857,30292865.0,8.0,,,,
channel-874,293055,30292859,30292865.0,6.0,,,,
channel-874,293056,30292867,30292874.0,7.0,,,,
channel-208,1490102,30292867,30292876.0,9.0,,,,
channel-85077,60085,30292871,30292878.0,7.0,,,,
channel-229,55024,30292876,30292886.0,10.0,,,,
channel-75016,4639,30292877,30292901.0,24.0,,,,
channel-750,682663,30292879,30292893.0,14.0,,,,
channel-88,467107,30292884,30292903.0,19.0,,,,
channel-208,1490103,30292897,30292906.0,9.0,,,,
channel-750,682664,30292898,30292904.0,6.0,,,,
channel-874,293057,30292898,30292902.0,4.0,,,,
channel-874,293058,30292901,30292907.0,6.0,,,,
channel-88,467108,30292903,30292942.0,39.0,,,,
channel-2188,43657,30292904,30292909.0,5.0,,,,
channel-208,1490104,30292904,30292916.0,12.0,,,,
channel-208,1490105,30292916,30292926.0,10.0,,,,
channel-75016,4640,30292918,30292939.0,21.0,,,,
channel-75016,4641,30292919,30292939.0,20.0,,,,
channel-6994,1324498,30292921,30292962.0,41.0,,,,
channel-75016,4642,30292922,30292945.0,23.0,,,,
channel-1,408356,30292926,30292943.0,17.0,,,,
channel-122,667996,30292935,30292939.0,4.0,,,,
channel-208,1490106,30292937,30292948.0,11.0,,,,
channel-122,667997,30292939,30292950.0,11.0,,,,
channel-0,4038407,30292943,30292951.0,8.0,,,,
channel-75016,4643,30292943,30292963.0,20.0,,,,
channel-782,310186,30292946,30292951.0,5.0,,,,
channel-89298,18657,30292959,30292969.0,10.0,,,,
channel-199,132726,30292973,30292983.0,10.0,,,,
channel-75016,4644,30292981,30292999.0,18.0,,,,
channel-75016,4645,30292982,30292999.0,17.0,,,,
channel-0,4038408,30292983,30292993.0,10.0,,,,
channel-1429,140714,30292984,30292993.0,9.0,,,,
channel-326,537799,30292985,30293010.0,25.0,,,,
channel-2494,31928,30292985,30292994.0,9.0,,,,
channel-320,119192,30293008,30293037.0,29.0,,,,
channel-75016,4646,30293029,30293052.0,23.0,,,,
channel-874,293059,30293037,30293045.0,8.0,,,,
channel-6787,166695,30293042,30293046.0,4.0,,,,
channel-0,4038409,30293047,30293057.0,10.0,,,,
channel-251,85223,30293063,30293075.0,12.0,,,,
channel-750,682665,30293066,30293077.0,11.0,,,,
channel-208,1490107,30293073,30293081.0,8.0,,,,
channel-75016,4647,30293073,30293092.0,19.0,,,,
channel-208,1490108,30293073,30293081.0,8.0,,,,
channel-874,293060,30293077,30293082.0,5.0,,,,
channel-75016,4648,30293077,30293098.0,21.0,,,,
channel-89321,19447,30293087,30293098.0,11.0,,,,
channel-750,682666,30293087,30293097.0,10.0,,,,
channel-750,682667,30293088,30293102.0,14.0,,,,
channel-19774,345951,30293094,30293106.0,12.0,,,,
channel-75016,4649,30293101,30293123.0,22.0,,,,
channel-874,293061,30293110,30293116.0,6.0,,,,
channel-208,1490109,30293130,30293141.0,11.0,,,,
channel-19774,345952,30293131,30293142.0,11.0,,,,
channel-320,119193,30293133,30293158.0,25.0,,,,
channel-0,4038410,30293140,30293148.0,8.0,,,,
channel-874,293062,30293152,30293159.0,7.0,,,,
channel-19774,345953,30293169,30293180.0,11.0,,,,
channel-0,4038411,30293182,30293195.0,13.0,,,,
channel-115,20388,30293190,30293202.0,12.0,,,,
channel-750,682668,30293191,30293206.0,15.0,,,,
channel-6994,1324499,30293195,30293207.0,12.0,,,,
channel-750,682669,30293200,30293210.0,10.0,,,,
channel-750,682670,30293204,30293216.0,12.0,,,,
channel-85077,60086,30293210,30293230.0,20.0,,,,
channel-1411,1989,30293212,30293222.0,10.0,,,,
channel-874,293063,30293226,30293236.0,10.0,,,,
channel-874,293064,30293260,30293271.0,11.0,,,,
channel-750,682671,30293264,30293274.0,10.0,,,,
channel-208,1490110,30293265,30293278.0,13.0,,,,
channel-208,1490111,30293266,30293278.0,12.0,,,,
channel-750,682672,30293269,30293274.0,5.0,,,,
channel-782,310187,30293269,30293274.0,5.0,,,,
channel-6994,1324500,30293270,30293282.0,12.0,,,,
channel-89298,18658,30293288,30293298.0,10.0,,,,
channel-208,1490112,30293293,30293306.0,13.0,,,,
channel-85077,60087,30293306,30293315.0,9.0,,,,
channel-874,293065,30293309,30293314.0,5.0,,,,
channel-782,310188,30293328,30293334.0,6.0,,,,
channel-750,682673,30293335,30293348.0,13.0,,,,
channel-85077,60088,30293340,30293349.0,9.0,,,,
channel-38946,124160,30293343,30293361.0,18.0,,,,
channel-750,682674,30293361,30293375.0,14.0,,,,
channel-750,682675,30293361,30293366.0,5.0,,,,
channel-89298,18659,30293363,30293372.0,9.0,,,,
channel-208,1490113,30293372,30293381.0,9.0,,,,
channel-326,537800,30293373,30293380.0,7.0,,,,
channel-750,682676,30293373,30293387.0,14.0,,,,
channel-750,682677,30293374,30293384.0,10.0,,,,
channel-115,20389,30293380,30293387.0,7.0,,,,
channel-874,293066,30293382,30293388.0,6.0,,,,
channel-782,310189,30293385,30293392.0,7.0,,,,
channel-208,1490114,30293386,30293399.0,13.0,,,,
channel-2,130627,30293404,30293411.0,7.0,,,,
channel-19774,345954,30293407,30293414.0,7.0,,,,
channel-184,137413,30293409,30293416.0,7.0,,,,
channel-874,293067,30293411,30293416.0,5.0,,,,
channel-122,667998,30293416,30293422.0,6.0,,,,
channel-259,314293,30293417,30293422.0,5.0,,,,
channel-750,682678,30293421,30293425.0,4.0,,,,
channel-2,130628,30293426,30293431.0,5.0,,,,
channel-2188,43658,30293431,30293435.0,4.0,,,,
channel-750,682679,30293438,30293449.0,11.0,,,,
channel-0,4038412,30293442,30293453.0,11.0,,,,
channel-874,293068,30293447,30293459.0,12.0,,,,
channel-412,64553,30293456,30293479.0,23.0,,,,
channel-0,4038413,30293464,30293474.0,10.0,,,,
channel-326,537801,30293499,30293527.0,28.0,,,,
channel-750,682680,30293511,30293516.0,5.0,,,,
channel-0,4038414,30293513,30293536.0,23.0,,,,
channel-1,408357,30293517,30293536.0,19.0,,,,
channel-874,293069,30293520,30293526.0,6.0,,,,
channel-6787,166696,30293529,30293535.0,6.0,,,,
channel-326,537802,30293534,30293542.0,8.0,,,,
channel-5,184289,30293544,30293552.0,8.0,,,,
channel-326,537803,30293575,30293586.0,11.0,,,,
channel-874,293070,30293580,30293585.0,5.0,,,,
channel-208,1490115,30293583,30293592.0,9.0,,,,
channel-229,55025,30293587,30293594.0,7.0,,,,
channel-0,4038415,30293587,30293598.0,11.0,,,,
channel-208,1490116,30293594,30293605.0,11.0,,,,
channel-750,682681,30293602,30293609.0,7.0,,,,
channel-0,4038416,30293606,30293618.0,12.0,,,,
channel-21113,25328,30293607,30293614.0,7.0,,,,
channel-115,20390,30293607,30293620.0,13.0,,,,
channel-874,293071,30293618,30293623.0,5.0,,,,
channel-874,293072,30293622,30293626.0,4.0,,,,
channel-208,1490117,30293624,30293630.0,6.0,,,,
channel-6994,1324501,30293625,30293651.0,26.0,,,,
channel-1,408358,30293627,30293645.0,18.0,,,,
channel-326,537804,30293630,30293644.0,14.0,,,,
channel-326,537805,30293637,30293650.0,13.0,,,,
channel-874,293073,30293644,30293649.0,5.0,,,,
channel-148,16087,30293646,30293655.0,9.0,,,,
channel-0,4038417,30293647,30293671.0,24.0,,,,
channel-85077,60089,30293648,30293658.0,10.0,,,,
channel-750,682682,30293650,30293655.0,5.0,,,,
channel-85077,60090,30293652,30293661.0,9.0,,,,
channel-750,682683,30293665,30293681.0,16.0,,,,
channel-85077,60091,30293668,30293675.0,7.0,,,,
channel-6994,1324502,30293678,30293687.0,9.0,,,,
channel-874,293074,30293698,30293706.0,8.0,,,,
channel-208,1490118,30293711,30293721.0,10.0,,,,
channel-181,13587,30293711,30293722.0,11.0,,,,
channel-412,64554,30293722,30293735.0,13.0,,,,
channel-750,682684,30293723,30293727.0,4.0,,,,
channel-750,682685,30293726,30293742.0,16.0,,,,
channel-6994,1324503,30293726,30293736.0,10.0,,,,
channel-0,4038418,30293728,30293745.0,17.0,,,,
channel-750,682686,30293739,30293754.0,15.0,,,,
channel-0,4038419,30293744,30293764.0,20.0,,,,
channel-204,670794,30293747,30305003.0,11256.0,,,,
channel-0,4038420,30293758,30293767.0,9.0,,,,
channel-208,1490119,30293759,30293768.0,9.0,,,,
channel-181,13588,30293761,30293768.0,7.0,,,,
channel-750,682687,30293769,30293774.0,5.0,,,,
channel-750,682688,30293770,30293775.0,5.0,,,,
channel-5,184290,30293774,30293783.0,9.0,,,,
channel-208,1490120,30293776,30293786.0,10.0,,,,
channel-2694,3286,30293776,30293785.0,9.0,,,,
channel-750,682689,30293782,30293795.0,13.0,,,,
channel-251,85224,30293783,30293794.0,11.0,,,,
channel-750,682690,30293783,30293825.0,42.0,,,,
channel-38946,124161,30293783,30293807.0,24.0,,,,
channel-208,1490121,30293786,30293796.0,10.0,,,,
channel-6994,1324504,30293790,30293803.0,13.0,,,,
channel-1,408359,30293792,30293806.0,14.0,,,,
channel-208,1490122,30293811,30293822.0,11.0,,,,
channel-750,682691,30293818,30293842.0,24.0,,,,
channel-6994,1324505,30293821,30293828.0,7.0,,,,
channel-38946,124162,30293823,30293835.0,12.0,,,,
channel-782,310190,30293824,30293829.0,5.0,,,,
channel-208,1490123,30293845,30293855.0,10.0,,,,
channel-38946,124163,30293869,30293884.0,15.0,,,,
channel-1,408360,30293898,30293908.0,10.0,,,,
channel-750,682692,30293900,30293906.0,6.0,,,,
channel-874,293075,30293903,30293912.0,9.0,,,,
channel-38946,124164,30293906,30293917.0,11.0,,,,
channel-208,1490124,30293906,30293917.0,11.0,,,,
channel-6994,1324506,30293907,30293948.0,41.0,,,,
channel-38946,124165,30293912,30293927.0,15.0,,,,
channel-0,4038421,30293915,30293936.0,21.0,,,,
channel-0,4038422,30293916,30293938.0,22.0,,,,
channel-2188,43659,30293917,30293922.0,5.0,,,,
channel-874,293076,30293917,30293937.0,20.0,,,,
channel-208,1490125,30293918,30293931.0,13.0,,,,
channel-38946,124166,30293920,30293936.0,16.0,,,,
channel-412,64555,30293927,30293937.0,10.0,,,,
channel-874,293077,30293930,30293937.0,7.0,,,,
channel-412,64556,30293931,30293938.0,7.0,,,,
channel-0,4038423,30293933,30293943.0,10.0,,,,
channel-1,408361,30293940,30293975.0,35.0,,,,
channel-1,408362,30293941,30293975.0,34.0,,,,
channel-38946,124167,30293943,30293964.0,21.0,,,,
channel-0,4038424,30293951,30293961.0,10.0,,,,
channel-38946,124168,30293956,30293967.0,11.0,,,,
channel-21113,25329,30293957,30293965.0,8.0,,,,
channel-750,682693,30293963,30293982.0,19.0,,,,
channel-38946,124169,30293968,30293985.0,17.0,,,,
channel-6994,1324507,30293968,30294018.0,50.0,,,,
channel-0,4038425,30293968,30293978.0,10.0,,,,
channel-122,667999,30293971,30293976.0,5.0,,,,
channel-750,682694,30293971,30293975.0,4.0,,,,
channel-0,4038426,30293974,30293999.0,25.0,,,,
channel-91017,2835,30293974,30293983.0,9.0,,,,
channel-208,1490126,30293978,30293987.0,9.0,,,,
channel-42,1489997,30293980,30293989.0,9.0,,,,
channel-0,4038427,30293994,30294004.0,10.0,,,,
channel-208,1490127,30293995,30294005.0,10.0,,,,
channel-0,4038428,30293996,30294004.0,8.0,,,,
channel-38946,124171,30293998,30299174.0,5176.0,,,,
channel-1,408363,30294016,30294024.0,8.0,,,,
channel-208,1490128,30294019,30294028.0,9.0,,,,
channel-0,4038429,30294023,30294046.0,23.0,,,,
channel-38946,124172,30294024,30294037.0,13.0,,,,
channel-874,293078,30294025,30294039.0,14.0,,,,
channel-783,104233,30294026,30294031.0,5.0,,,,
channel-874,293079,30294026,30294029.0,3.0,,,,
channel-0,4038430,30294028,30294052.0,24.0,,,,
channel-6994,1324508,30294028,30294038.0,10.0,,,,
channel-38946,124173,30294029,30294059.0,30.0,,,,
channel-750,682695,30294030,30294035.0,5.0,,,,
channel-0,4038431,30294031,30294056.0,25.0,,,,
channel-188,190569,30294031,30294075.0,44.0,,,,
channel-750,682696,30294033,30294047.0,14.0,,,,
channel-6994,1324509,30294034,30294073.0,39.0,,,,
channel-184,137414,30294037,30294049.0,12.0,,,,
channel-89321,19448,30294040,30294051.0,11.0,,,,
channel-115,20391,30294040,30294051.0,11.0,,,,
channel-0,4038432,30294041,30294052.0,11.0,,,,
channel-0,4038433,30294044,30294056.0,12.0,,,,
channel-38946,124174,30294052,30294077.0,25.0,,,,
channel-1429,140715,30294059,30294071.0,12.0,,,,
channel-98451,37,30294062,30294079.0,17.0,,,,
channel-88,467109,30294062,30294076.0,14.0,,,,
channel-42,1489998,30294064,30294089.0,25.0,,,,
channel-91017,2836,30294068,30294079.0,11.0,,,,
channel-326,537806,30294075,30294093.0,18.0,,,,
channel-199,132727,30294077,30294086.0,9.0,,,,
channel-783,104234,30294082,30294088.0,6.0,,,,
channel-0,4038434,30294082,30294095.0,13.0,,,,
channel-750,682697,30294083,30294087.0,4.0,,,,
channel-184,137415,30294086,30294098.0,12.0,,,,
channel-6994,1324510,30294100,30294146.0,46.0,,,,
channel-0,4038435,30294103,30294123.0,20.0,,,,
channel-0,4038436,30294104,30294112.0,8.0,,,,
channel-412,64557,30294117,30294125.0,8.0,,,,
channel-750,682698,30294118,30294123.0,5.0,,,,
channel-783,104235,30294118,30294124.0,6.0,,,,
channel-208,1490129,30294123,30294134.0,11.0,,,,
channel-199,132728,30294133,30294142.0,9.0,,,,
channel-412,64558,30294137,30294148.0,11.0,,,,
channel-38946,124177,30294140,30294157.0,17.0,,,,
channel-750,682699,30294141,30294146.0,5.0,,,,
channel-1,408364,30294146,30294168.0,22.0,,,,
channel-38946,124178,30294153,30294169.0,16.0,,,,
channel-6994,1324511,30294160,30294201.0,41.0,,,,
channel-38946,124179,30294172,30294192.0,20.0,,,,
channel-0,4038437,30294177,30294186.0,9.0,,,,
channel-874,293080,30294181,30294186.0,5.0,,,,
channel-38946,124180,30294181,30294208.0,27.0,,,,
channel-750,682700,30294192,30294204.0,12.0,,,,
channel-38946,124181,30294192,30294201.0,9.0,,,,
channel-412,64559,30294196,30294205.0,9.0,,,,
channel-750,682701,30294198,30294209.0,11.0,,,,
channel-412,64560,30294204,30294214.0,10.0,,,,
channel-750,682702,30294207,30294221.0,14.0,,,,
channel-0,4038438,30294224,30294238.0,14.0,,,,
channel-2186,40782,30294224,30294238.0,14.0,,,,
channel-38946,124182,30294229,30294244.0,15.0,,,,
channel-0,4038439,30294240,30294250.0,10.0,,,,
channel-750,682703,30294243,30294248.0,5.0,,,,
channel-0,4038440,30294245,30294253.0,8.0,,,,
channel-208,1490130,30294246,30294253.0,7.0,,,,
channel-85077,60092,30294247,30294253.0,6.0,,,,
channel-208,1490131,30294260,30294272.0,12.0,,,,
channel-85077,60093,30294264,30294272.0,8.0,,,,
channel-0,4038441,30294268,30294276.0,8.0,,,,
channel-750,682704,30294278,30294289.0,11.0,,,,
channel-1,408365,30294282,30294291.0,9.0,,,,
channel-326,537807,30294287,30294302.0,15.0,,,,
