timestamp,n_txs,total,total_bytes
2025-03-25 05:40:11,4,4,1670
2025-03-25 05:40:15,2,2,734
2025-03-25 05:40:19,1,1,319
2025-03-25 05:40:23,3,3,1149
2025-03-25 05:40:26,2,2,1003
2025-03-25 05:40:30,1,1,337
2025-03-25 05:40:34,2,2,27167
2025-03-25 05:40:38,4,4,2807
2025-03-25 05:40:42,4,4,2807
2025-03-25 05:40:46,0,0,0
2025-03-25 05:40:50,1,1,323
2025-03-25 05:40:54,1,1,1514
2025-03-25 05:40:57,2,2,2014
2025-03-25 05:41:01,0,0,0
2025-03-25 05:41:05,1,1,515
2025-03-25 05:41:10,3,3,29467
2025-03-25 05:41:14,4,4,1672
2025-03-25 05:41:18,0,0,0
2025-03-25 05:41:22,2,2,2328
2025-03-25 05:41:26,3,3,1489
2025-03-25 05:41:29,1,1,500
2025-03-25 05:41:34,4,4,34443
2025-03-25 05:41:38,0,0,0
2025-03-25 05:41:42,2,2,7325
2025-03-25 05:41:46,5,5,8436
2025-03-25 05:41:50,0,0,0
2025-03-25 05:41:54,1,1,26583
2025-03-25 05:41:57,1,1,15588
2025-03-25 05:42:02,0,0,0
2025-03-25 05:42:06,2,2,685
2025-03-25 05:42:10,2,2,674
2025-03-25 05:42:14,0,0,0
2025-03-25 05:42:18,2,2,607
2025-03-25 05:42:22,1,1,500
2025-03-25 05:42:26,1,1,500
2025-03-25 05:42:29,1,1,325
2025-03-25 05:42:33,1,1,319
2025-03-25 05:42:37,1,1,319
2025-03-25 05:42:40,1,1,338
2025-03-25 05:42:44,1,1,338
2025-03-25 05:42:48,2,2,577
2025-03-25 05:42:52,1,1,500
2025-03-25 05:42:57,2,2,10913
2025-03-25 05:43:00,2,2,64695
2025-03-25 05:43:04,0,0,0
2025-03-25 05:43:08,1,1,319
2025-03-25 05:43:13,3,3,29037
2025-03-25 05:43:17,0,0,0
2025-03-25 05:43:21,1,1,26575
2025-03-25 05:43:25,2,2,819
2025-03-25 05:43:29,2,2,1001
2025-03-25 05:43:32,2,2,758
2025-03-25 05:43:36,3,3,27759
2025-03-25 05:43:40,1,1,319
2025-03-25 05:43:44,2,2,819
2025-03-25 05:43:48,1,1,338
2025-03-25 05:43:52,1,1,363
2025-03-25 05:43:57,3,3,32399
2025-03-25 05:44:01,0,0,0
2025-03-25 05:44:04,1,1,16576
2025-03-25 05:44:08,2,2,27245
2025-03-25 05:44:12,1,1,321
2025-03-25 05:44:16,1,1,321
2025-03-25 05:44:20,5,5,28375
2025-03-25 05:44:24,0,0,0
2025-03-25 05:44:28,4,4,2487
2025-03-25 05:44:33,1,1,1582
2025-03-25 05:44:35,0,0,0
2025-03-25 05:44:39,2,2,642
2025-03-25 05:44:44,4,4,59917
2025-03-25 05:44:49,7,7,91836
2025-03-25 05:44:53,2,2,2189
2025-03-25 05:44:57,2,2,634
2025-03-25 05:45:02,3,3,32358
2025-03-25 05:45:05,2,2,51936
2025-03-25 05:45:09,0,0,0
2025-03-25 05:45:13,1,1,319
2025-03-25 05:45:17,2,2,837
2025-03-25 05:45:21,0,0,0
2025-03-25 05:45:25,0,0,0
2025-03-25 05:45:29,1,1,319
2025-03-25 05:45:33,2,2,819
2025-03-25 05:45:37,1,1,31933
2025-03-25 05:45:41,0,0,0
2025-03-25 05:45:45,3,3,27358
2025-03-25 05:45:49,3,3,1380
2025-03-25 05:45:53,3,3,1336
2025-03-25 05:45:57,0,0,0
2025-03-25 05:46:02,2,2,27548
2025-03-25 05:46:06,0,0,0
2025-03-25 05:46:08,0,0,0
2025-03-25 05:46:13,4,4,1236
2025-03-25 05:46:17,3,3,1525
2025-03-25 05:46:21,1,1,258
2025-03-25 05:46:25,3,3,1587
2025-03-25 05:46:29,1,1,26802
2025-03-25 05:46:33,3,3,1018
2025-03-25 05:46:37,10,10,3724
2025-03-25 05:46:40,2,2,757
2025-03-25 05:46:44,5,5,1815
2025-03-25 05:46:48,2,2,1883
2025-03-25 05:46:53,2,2,27476
2025-03-25 05:46:57,0,0,0
2025-03-25 05:47:01,1,1,28216
2025-03-25 05:47:05,6,6,29820
2025-03-25 05:47:10,1,1,356
2025-03-25 05:47:12,1,1,356
2025-03-25 05:47:16,3,3,914
2025-03-25 05:47:20,1,1,353
2025-03-25 05:47:25,2,2,1182
2025-03-25 05:47:29,1,1,337
2025-03-25 05:47:33,2,2,29718
2025-03-25 05:47:38,3,3,30710
2025-03-25 05:47:42,1,1,500
2025-03-25 05:47:45,0,0,0
2025-03-25 05:47:49,3,3,914
2025-03-25 05:47:53,1,1,319
2025-03-25 05:47:57,4,4,19346
2025-03-25 05:48:01,4,4,1507
2025-03-25 05:48:05,1,1,341
2025-03-25 05:48:09,1,1,501
2025-03-25 05:48:12,2,2,655
2025-03-25 05:48:16,0,0,0
2025-03-25 05:48:20,1,1,500
2025-03-25 05:48:24,2,2,27350
2025-03-25 05:48:28,0,0,0
2025-03-25 05:48:32,0,0,0
2025-03-25 05:48:37,0,0,0
2025-03-25 05:48:41,1,1,319
2025-03-25 05:48:43,2,2,819
2025-03-25 05:48:47,0,0,0
2025-03-25 05:48:51,0,0,0
2025-03-25 05:48:55,1,1,354
2025-03-25 05:49:00,1,1,257
2025-03-25 05:49:04,2,2,757
2025-03-25 05:49:08,0,0,0
2025-03-25 05:49:12,1,1,338
2025-03-25 05:49:15,2,2,657
2025-03-25 05:49:19,2,2,1492
2025-03-25 05:49:23,0,0,0
2025-03-25 05:49:27,1,1,362
2025-03-25 05:49:31,0,0,0
2025-03-25 05:49:35,1,1,324
2025-03-25 05:49:40,5,5,46018
2025-03-25 05:49:44,1,1,368
2025-03-25 05:49:46,0,0,0
2025-03-25 05:49:50,0,0,0
2025-03-25 05:49:55,0,0,0
2025-03-25 05:49:59,2,2,27533
2025-03-25 05:50:03,0,0,0
2025-03-25 05:50:07,1,1,257
2025-03-25 05:50:11,3,3,1567
2025-03-25 05:50:15,3,3,28743
2025-03-25 05:50:18,1,1,504
2025-03-25 05:50:22,2,2,824
2025-03-25 05:50:26,1,1,353
2025-03-25 05:50:31,1,1,28874
2025-03-25 05:50:35,1,1,339
2025-03-25 05:50:39,2,2,676
2025-03-25 05:50:43,1,1,319
2025-03-25 05:50:47,3,3,27836
2025-03-25 05:50:50,2,2,27842
2025-03-25 05:50:55,3,3,60619
2025-03-25 05:50:59,1,1,257
2025-03-25 05:51:03,2,2,576
2025-03-25 05:51:07,1,1,500
2025-03-25 05:51:11,1,1,500
2025-03-25 05:51:15,0,0,0
2025-03-25 05:51:20,0,0,0
2025-03-25 05:51:22,3,3,914
2025-03-25 05:51:26,3,3,2130
2025-03-25 05:51:31,0,0,0
2025-03-25 05:51:35,0,0,0
2025-03-25 05:51:39,0,0,0
2025-03-25 05:51:43,3,3,977
2025-03-25 05:51:47,0,0,0
2025-03-25 05:51:50,2,2,30902
2025-03-25 05:51:55,3,3,31360
2025-03-25 05:51:59,1,1,1155
2025-03-25 05:52:03,1,1,319
2025-03-25 05:52:07,3,3,32183
2025-03-25 05:52:11,1,1,500
2025-03-25 05:52:15,1,1,391
2025-03-25 05:52:19,1,1,391
2025-03-25 05:52:23,3,3,32435
2025-03-25 05:52:27,2,2,27072
2025-03-25 05:52:31,3,3,27572
2025-03-25 05:52:35,0,0,0
2025-03-25 05:52:40,1,1,31975
2025-03-25 05:52:45,3,3,32738
2025-03-25 05:52:49,2,2,921
2025-03-25 05:52:53,0,0,0
2025-03-25 05:52:55,1,1,501
2025-03-25 05:52:59,0,0,0
2025-03-25 05:53:03,2,2,652
2025-03-25 05:53:08,2,2,837
2025-03-25 05:53:12,4,4,1612
2025-03-25 05:53:16,0,0,0
2025-03-25 05:53:20,0,0,0
2025-03-25 05:53:24,2,2,640
2025-03-25 05:53:26,1,1,500
2025-03-25 05:53:30,2,2,820
2025-03-25 05:53:35,1,1,325
2025-03-25 05:53:39,1,1,335
2025-03-25 05:53:43,4,4,1386
2025-03-25 05:53:47,0,0,0
2025-03-25 05:53:51,2,2,10414
2025-03-25 05:53:56,4,4,55337
2025-03-25 05:53:58,3,3,1109
2025-03-25 05:54:03,5,5,28579
2025-03-25 05:54:06,0,0,0
2025-03-25 05:54:10,1,1,341
2025-03-25 05:54:14,2,2,847
2025-03-25 05:54:18,1,1,319
2025-03-25 05:54:22,0,0,0
2025-03-25 05:54:26,1,1,500
2025-03-25 05:54:29,0,0,0
2025-03-25 05:54:33,0,0,0
2025-03-25 05:54:37,1,1,319
2025-03-25 05:54:41,1,1,337
2025-03-25 05:54:45,1,1,337
2025-03-25 05:54:49,0,0,0
2025-03-25 05:54:53,0,0,0
2025-03-25 05:54:57,0,0,0
2025-03-25 05:54:59,1,1,335
2025-03-25 05:55:03,2,2,676
2025-03-25 05:55:07,2,2,835
2025-03-25 05:55:12,5,5,2645
2025-03-25 05:55:16,4,4,1334
2025-03-25 05:55:20,1,1,257
2025-03-25 05:55:24,2,2,576
2025-03-25 05:55:29,2,2,27607
2025-03-25 05:55:32,2,2,59230
2025-03-25 05:55:36,0,0,0
2025-03-25 05:55:40,3,3,977
2025-03-25 05:55:44,2,2,839
2025-03-25 05:55:48,0,0,0
2025-03-25 05:55:52,1,1,328
2025-03-25 05:55:56,1,1,319
2025-03-25 05:55:59,0,0,0
2025-03-25 05:56:03,2,2,865
2025-03-25 05:56:07,0,0,0
2025-03-25 05:56:12,2,2,657
2025-03-25 05:56:17,1,1,32812
2025-03-25 05:56:21,0,0,0
2025-03-25 05:56:25,1,1,829
2025-03-25 05:56:29,0,0,0
2025-03-25 05:56:32,3,3,32609
2025-03-25 05:56:36,4,4,1465
2025-03-25 05:56:40,1,1,26535
2025-03-25 05:56:44,0,0,0
2025-03-25 05:56:48,1,1,606
2025-03-25 05:56:53,1,1,319
2025-03-25 05:56:56,2,2,819
2025-03-25 05:57:01,2,2,673
2025-03-25 05:57:03,0,0,0
2025-03-25 05:57:07,1,1,319
2025-03-25 05:57:11,1,1,500
2025-03-25 05:57:15,1,1,355
2025-03-25 05:57:19,1,1,355
2025-03-25 05:57:23,2,2,681
2025-03-25 05:57:28,0,0,0
2025-03-25 05:57:32,1,1,327
2025-03-25 05:57:34,0,0,0
2025-03-25 05:57:39,1,1,500
2025-03-25 05:57:43,1,1,500
2025-03-25 05:57:47,1,1,360
2025-03-25 05:57:51,1,1,500
2025-03-25 05:57:55,0,0,0
2025-03-25 05:57:59,0,0,0
2025-03-25 05:58:03,0,0,0
2025-03-25 05:58:06,0,0,0
2025-03-25 05:58:10,1,1,361
2025-03-25 05:58:14,2,2,698
2025-03-25 05:58:18,0,0,0
2025-03-25 05:58:22,0,0,0
2025-03-25 05:58:26,1,1,500
2025-03-25 05:58:30,2,2,1868
2025-03-25 05:58:35,3,3,2205
2025-03-25 05:58:37,0,0,0
2025-03-25 05:58:41,0,0,0
2025-03-25 05:58:46,2,2,31066
2025-03-25 05:58:50,0,0,0
2025-03-25 05:58:54,4,4,1578
2025-03-25 05:58:59,0,0,0
2025-03-25 05:59:03,1,1,500
2025-03-25 05:59:07,1,1,324
2025-03-25 05:59:09,1,1,344
2025-03-25 05:59:13,2,2,665
2025-03-25 05:59:17,3,3,991
2025-03-25 05:59:22,1,1,500
2025-03-25 05:59:26,3,3,2820
2025-03-25 05:59:30,1,1,257
2025-03-25 05:59:34,0,0,0
2025-03-25 05:59:38,1,1,319
2025-03-25 05:59:41,1,1,33445
2025-03-25 05:59:46,0,0,0
2025-03-25 05:59:50,1,1,361
2025-03-25 05:59:54,1,1,382
2025-03-25 05:59:57,2,2,701
2025-03-25 06:00:02,2,2,28763
2025-03-25 06:00:06,1,1,500
2025-03-25 06:00:08,1,1,337
2025-03-25 06:00:13,5,5,56792
2025-03-25 06:00:17,0,0,0
2025-03-25 06:00:22,1,1,398
2025-03-25 06:00:26,4,4,1390
2025-03-25 06:00:30,4,4,4441
2025-03-25 06:00:34,0,0,0
2025-03-25 06:00:38,2,2,711
2025-03-25 06:00:41,2,2,21235
2025-03-25 06:00:46,2,2,17836
2025-03-25 06:00:50,6,6,22754
2025-03-25 06:00:54,1,1,5104
2025-03-25 06:00:58,1,1,23994
2025-03-25 06:01:03,3,3,59595
2025-03-25 06:01:07,2,2,840
2025-03-25 06:01:12,0,0,0
2025-03-25 06:01:16,1,1,424
2025-03-25 06:01:20,1,1,325
2025-03-25 06:01:25,2,2,27097
2025-03-25 06:01:29,1,1,319
2025-03-25 06:01:34,4,4,33237
2025-03-25 06:01:38,0,0,0
2025-03-25 06:01:42,1,1,665
2025-03-25 06:01:45,1,1,319
2025-03-25 06:01:49,1,1,323
2025-03-25 06:01:53,2,2,656
2025-03-25 06:01:57,0,0,0
2025-03-25 06:02:02,2,2,33036
2025-03-25 06:02:06,2,2,1838
2025-03-25 06:02:10,1,1,447
2025-03-25 06:02:14,1,1,447
2025-03-25 06:02:16,2,2,1184
2025-03-25 06:02:20,0,0,0
2025-03-25 06:02:25,4,4,28674
2025-03-25 06:02:29,2,2,670
2025-03-25 06:02:33,0,0,0
2025-03-25 06:02:37,0,0,0
2025-03-25 06:02:41,1,1,500
2025-03-25 06:02:45,0,0,0
2025-03-25 06:02:47,1,1,601
2025-03-25 06:02:51,2,2,576
2025-03-25 06:02:55,4,4,1409
2025-03-25 06:02:59,1,1,673
2025-03-25 06:03:03,2,2,2014
2025-03-25 06:03:07,3,3,2338
2025-03-25 06:03:11,0,0,0
2025-03-25 06:03:16,2,2,656
2025-03-25 06:03:18,3,3,28847
2025-03-25 06:03:23,3,3,2879
2025-03-25 06:03:27,5,5,31628
2025-03-25 06:03:31,0,0,0
2025-03-25 06:03:35,0,0,0
2025-03-25 06:03:39,1,1,337
2025-03-25 06:03:43,1,1,337
2025-03-25 06:03:46,0,0,0
2025-03-25 06:03:50,0,0,0
2025-03-25 06:03:54,1,1,257
2025-03-25 06:03:58,2,2,1330
2025-03-25 06:04:02,3,3,4060
2025-03-25 06:04:06,2,2,3762
2025-03-25 06:04:10,1,1,500
2025-03-25 06:04:14,2,2,831
2025-03-25 06:04:17,1,1,323
2025-03-25 06:04:21,1,1,1768
2025-03-25 06:04:25,1,1,337
2025-03-25 06:04:30,3,3,40683
2025-03-25 06:04:34,4,4,29672
2025-03-25 06:04:39,1,1,1514
2025-03-25 06:04:43,0,0,0
2025-03-25 06:04:47,0,0,0
2025-03-25 06:04:49,1,1,319
2025-03-25 06:04:54,3,3,28679
2025-03-25 06:04:58,3,3,1186
2025-03-25 06:05:02,0,0,0
2025-03-25 06:05:06,0,0,0
2025-03-25 06:05:10,0,0,0
2025-03-25 06:05:14,2,2,10275
2025-03-25 06:05:19,1,1,500
2025-03-25 06:05:21,2,2,1329
2025-03-25 06:05:26,2,2,672
2025-03-25 06:05:30,0,0,0
2025-03-25 06:05:34,3,3,1157
2025-03-25 06:05:38,2,2,1002
2025-03-25 06:05:42,0,0,0
2025-03-25 06:05:46,1,1,1481
2025-03-25 06:05:50,0,0,0
2025-03-25 06:05:52,3,3,1079
2025-03-25 06:05:57,3,3,27767
2025-03-25 06:06:01,1,1,339
2025-03-25 06:06:06,1,1,339
2025-03-25 06:06:10,2,2,1154
2025-03-25 06:06:14,1,1,335
2025-03-25 06:06:18,2,2,835
2025-03-25 06:06:21,0,0,0
2025-03-25 06:06:24,1,1,338
2025-03-25 06:06:28,1,1,338
2025-03-25 06:06:32,0,0,0
2025-03-25 06:06:36,3,3,1147
2025-03-25 06:06:40,0,0,0
2025-03-25 06:06:44,0,0,0
2025-03-25 06:06:48,2,2,1062
2025-03-25 06:06:52,2,2,681
2025-03-25 06:06:55,0,0,0
2025-03-25 06:06:59,3,3,1328
2025-03-25 06:07:03,0,0,0
2025-03-25 06:07:07,2,2,821
2025-03-25 06:07:11,2,2,820
2025-03-25 06:07:15,1,1,500
2025-03-25 06:07:19,1,1,500
2025-03-25 06:07:23,0,0,0
2025-03-25 06:07:26,0,0,0
2025-03-25 06:07:30,0,0,0
2025-03-25 06:07:34,2,2,1563
2025-03-25 06:07:38,0,0,0
2025-03-25 06:07:42,1,1,500
2025-03-25 06:07:47,1,1,357
2025-03-25 06:07:51,3,3,6847
2025-03-25 06:07:54,8,8,10130
2025-03-25 06:07:58,1,1,500
2025-03-25 06:08:02,0,0,0
2025-03-25 06:08:06,1,1,27631
2025-03-25 06:08:10,2,2,1474
2025-03-25 06:08:15,3,3,1974
2025-03-25 06:08:19,0,0,0
2025-03-25 06:08:23,1,1,337
2025-03-25 06:08:25,1,1,337
2025-03-25 06:08:30,1,1,370
2025-03-25 06:08:34,2,2,27595
2025-03-25 06:08:39,2,2,27595
2025-03-25 06:08:43,2,2,898
2025-03-25 06:08:47,1,1,27827
2025-03-25 06:08:51,1,1,27827
2025-03-25 06:08:55,2,2,660
2025-03-25 06:08:58,0,0,0
2025-03-25 06:09:02,1,1,500
2025-03-25 06:09:06,1,1,337
2025-03-25 06:09:10,1,1,319
2025-03-25 06:09:14,1,1,319
2025-03-25 06:09:17,2,2,834
2025-03-25 06:09:22,2,2,834
2025-03-25 06:09:26,1,1,27364
2025-03-25 06:09:29,1,1,319
2025-03-25 06:09:33,2,2,657
2025-03-25 06:09:37,3,3,27918
2025-03-25 06:09:42,0,0,0
2025-03-25 06:09:46,2,2,29214
2025-03-25 06:09:51,4,4,29883
2025-03-25 06:09:55,2,2,838
2025-03-25 06:09:57,1,1,319
2025-03-25 06:10:01,1,1,319
2025-03-25 06:10:06,2,2,9544
2025-03-25 06:10:10,0,0,0
2025-03-25 06:10:14,1,1,319
2025-03-25 06:10:18,4,4,1676
2025-03-25 06:10:22,2,2,858
2025-03-25 06:10:26,3,3,2012
2025-03-25 06:10:29,1,1,16649
2025-03-25 06:10:33,0,0,0
2025-03-25 06:10:37,1,1,257
2025-03-25 06:10:41,3,3,969
2025-03-25 06:10:45,2,2,770
2025-03-25 06:10:49,1,1,326
2025-03-25 06:10:53,0,0,0
2025-03-25 06:10:57,1,1,319
2025-03-25 06:10:59,1,1,332
2025-03-25 06:11:04,0,0,0
2025-03-25 06:11:08,1,1,337
2025-03-25 06:11:12,0,0,0
2025-03-25 06:11:16,6,6,2671
2025-03-25 06:11:20,2,2,832
2025-03-25 06:11:24,0,0,0
2025-03-25 06:11:28,1,1,27637
2025-03-25 06:11:30,1,1,319
2025-03-25 06:11:35,1,1,1527
2025-03-25 06:11:39,5,5,3435
2025-03-25 06:11:43,1,1,391
2025-03-25 06:11:47,0,0,0
2025-03-25 06:11:51,4,4,1807
2025-03-25 06:11:55,0,0,0
2025-03-25 06:12:00,3,3,29258
2025-03-25 06:12:02,2,2,819
2025-03-25 06:12:06,2,2,1329
2025-03-25 06:12:10,1,1,315
2025-03-25 06:12:15,3,3,31924
2025-03-25 06:12:19,2,2,837
2025-03-25 06:12:23,2,2,1329
2025-03-25 06:12:27,2,2,1329
2025-03-25 06:12:31,0,0,0
2025-03-25 06:12:33,0,0,0
2025-03-25 06:12:38,0,0,0
2025-03-25 06:12:42,2,2,671
2025-03-25 06:12:46,1,1,1457
2025-03-25 06:12:50,2,2,1857
2025-03-25 06:12:54,3,3,2507
2025-03-25 06:12:58,4,4,2826
2025-03-25 06:13:03,3,3,45297
2025-03-25 06:13:05,0,0,0
2025-03-25 06:13:10,4,4,30135
2025-03-25 06:13:14,0,0,0
2025-03-25 06:13:19,2,2,27633
2025-03-25 06:13:23,3,3,28133
2025-03-25 06:13:27,0,0,0
2025-03-25 06:13:31,0,0,0
2025-03-25 06:13:34,1,1,319
2025-03-25 06:13:38,1,1,500
2025-03-25 06:13:42,2,2,1157
2025-03-25 06:13:46,4,4,2941
2025-03-25 06:13:50,0,0,0
2025-03-25 06:13:55,3,3,17601
2025-03-25 06:13:59,2,2,1063
2025-03-25 06:14:03,0,0,0
2025-03-25 06:14:05,1,1,664
2025-03-25 06:14:09,0,0,0
2025-03-25 06:14:13,0,0,0
2025-03-25 06:14:19,2,2,32364
2025-03-25 06:14:23,6,6,33876
2025-03-25 06:14:28,2,2,585
2025-03-25 06:14:32,1,1,336
2025-03-25 06:14:36,0,0,0
2025-03-25 06:14:39,4,4,28966
2025-03-25 06:14:43,1,1,398
2025-03-25 06:14:47,0,0,0
2025-03-25 06:14:51,2,2,654
2025-03-25 06:14:55,3,3,1249
2025-03-25 06:14:59,3,3,1249
2025-03-25 06:15:03,0,0,0
2025-03-25 06:15:07,1,1,315
2025-03-25 06:15:10,2,2,634
2025-03-25 06:15:14,2,2,26834
2025-03-25 06:15:18,0,0,0
2025-03-25 06:15:23,1,1,26914
2025-03-25 06:15:27,2,2,595
2025-03-25 06:15:31,0,0,0
2025-03-25 06:15:35,0,0,0
2025-03-25 06:15:37,0,0,0
2025-03-25 06:15:41,0,0,0
2025-03-25 06:15:45,1,1,398
2025-03-25 06:15:50,3,3,27824
2025-03-25 06:15:54,1,1,352
2025-03-25 06:15:58,2,2,702
2025-03-25 06:16:02,1,1,350
2025-03-25 06:16:07,0,0,0
2025-03-25 06:16:10,3,3,34685
2025-03-25 06:16:14,1,1,500
2025-03-25 06:16:18,0,0,0
2025-03-25 06:16:22,2,2,27337
2025-03-25 06:16:26,2,2,643
2025-03-25 06:16:30,2,2,654
2025-03-25 06:16:35,3,3,1154
2025-03-25 06:16:39,1,1,324
2025-03-25 06:16:41,2,2,745
2025-03-25 06:16:45,0,0,0
2025-03-25 06:16:49,3,3,1001
2025-03-25 06:16:53,0,0,0
2025-03-25 06:16:57,1,1,500
2025-03-25 06:17:02,2,2,1934
2025-03-25 06:17:06,0,0,0
2025-03-25 06:17:10,1,1,337
2025-03-25 06:17:12,2,2,1003
2025-03-25 06:17:17,2,2,29754
2025-03-25 06:17:20,1,1,339
2025-03-25 06:17:25,3,3,36656
2025-03-25 06:17:29,1,1,319
2025-03-25 06:17:33,1,1,4974
2025-03-25 06:17:37,4,4,5956
2025-03-25 06:17:41,0,0,0
2025-03-25 06:17:43,1,1,1518
2025-03-25 06:17:48,1,1,1518
2025-03-25 06:17:52,0,0,0
2025-03-25 06:17:56,0,0,0
2025-03-25 06:18:00,1,1,28364
2025-03-25 06:18:04,2,2,990
2025-03-25 06:18:08,2,2,990
2025-03-25 06:18:13,1,1,325
2025-03-25 06:18:15,3,3,1038
2025-03-25 06:18:19,3,3,1038
2025-03-25 06:18:23,1,1,500
2025-03-25 06:18:27,1,1,338
2025-03-25 06:18:32,3,3,28788
2025-03-25 06:18:36,0,0,0
2025-03-25 06:18:40,1,1,319
2025-03-25 06:18:44,3,3,1568
2025-03-25 06:18:46,0,0,0
2025-03-25 06:18:50,0,0,0
2025-03-25 06:18:54,3,3,1157
2025-03-25 06:18:58,1,1,381
2025-03-25 06:19:02,2,2,881
2025-03-25 06:19:07,0,0,0
2025-03-25 06:19:11,0,0,0
2025-03-25 06:19:13,2,2,29830
2025-03-25 06:19:18,2,2,671
2025-03-25 06:19:22,0,0,0
2025-03-25 06:19:26,2,2,1818
2025-03-25 06:19:30,3,3,28816
2025-03-25 06:19:34,1,1,337
2025-03-25 06:19:38,2,2,656
2025-03-25 06:19:42,2,2,1000
2025-03-25 06:19:45,2,2,671
2025-03-25 06:19:49,3,3,1006
2025-03-25 06:19:53,3,3,1692
2025-03-25 06:19:57,1,1,500
2025-03-25 06:20:02,1,1,500
2025-03-25 06:20:06,0,0,0
2025-03-25 06:20:10,2,2,27635
2025-03-25 06:20:15,0,0,0
2025-03-25 06:20:17,2,2,670
2025-03-25 06:20:21,1,1,351
2025-03-25 06:20:25,1,1,1522
2025-03-25 06:20:29,2,2,1845
2025-03-25 06:20:33,0,0,0
2025-03-25 06:20:37,0,0,0
2025-03-25 06:20:41,4,4,6309
2025-03-25 06:20:45,1,1,321
2025-03-25 06:20:48,3,3,1000
2025-03-25 06:20:52,3,3,1574
2025-03-25 06:20:56,1,1,373
2025-03-25 06:21:00,1,1,373
2025-03-25 06:21:04,1,1,317
2025-03-25 06:21:08,1,1,321
2025-03-25 06:21:12,1,1,321
2025-03-25 06:21:17,6,6,44489
2025-03-25 06:21:19,3,3,1324
2025-03-25 06:21:23,1,1,338
2025-03-25 06:21:27,3,3,28906
2025-03-25 06:21:32,1,1,28190
2025-03-25 06:21:36,2,2,645
2025-03-25 06:21:40,0,0,0
2025-03-25 06:21:44,1,1,319
2025-03-25 06:21:48,1,1,319
2025-03-25 06:21:51,0,0,0
2025-03-25 06:21:55,0,0,0
2025-03-25 06:21:59,1,1,317
2025-03-25 06:22:03,0,0,0
2025-03-25 06:22:07,0,0,0
2025-03-25 06:22:11,0,0,0
2025-03-25 06:22:15,1,1,502
2025-03-25 06:22:19,0,0,0
2025-03-25 06:22:22,1,1,324
2025-03-25 06:22:26,2,2,839
2025-03-25 06:22:30,2,2,45477
2025-03-25 06:22:34,0,0,0
2025-03-25 06:22:38,1,1,501
2025-03-25 06:22:43,3,3,1451
2025-03-25 06:22:47,0,0,0
2025-03-25 06:22:50,0,0,0
2025-03-25 06:22:54,0,0,0
2025-03-25 06:22:58,2,2,32694
2025-03-25 06:23:02,0,0,0
2025-03-25 06:23:06,0,0,0
2025-03-25 06:23:11,2,2,7219
2025-03-25 06:23:15,1,1,338
2025-03-25 06:23:19,2,2,838
2025-03-25 06:23:21,0,0,0
2025-03-25 06:23:25,0,0,0
2025-03-25 06:23:29,2,2,985
2025-03-25 06:23:33,2,2,985
2025-03-25 06:23:37,2,2,821
2025-03-25 06:23:41,0,0,0
2025-03-25 06:23:45,1,1,338
2025-03-25 06:23:50,1,1,338
2025-03-25 06:23:52,0,0,0
2025-03-25 06:23:56,4,4,1476
2025-03-25 06:24:00,2,2,838
2025-03-25 06:24:04,1,1,323
2025-03-25 06:24:08,0,0,0
2025-03-25 06:24:12,0,0,0
2025-03-25 06:24:16,0,0,0
2025-03-25 06:24:21,4,4,27746
2025-03-25 06:24:23,0,0,0
2025-03-25 06:24:27,0,0,0
2025-03-25 06:24:31,2,2,654
2025-03-25 06:24:35,0,0,0
2025-03-25 06:24:39,0,0,0
2025-03-25 06:24:43,1,1,334
2025-03-25 06:24:47,0,0,0
2025-03-25 06:24:51,2,2,686
2025-03-25 06:24:54,4,4,1589
2025-03-25 06:24:58,1,1,4396
2025-03-25 06:25:02,2,2,4718
2025-03-25 06:25:06,2,2,644
2025-03-25 06:25:11,0,0,0
2025-03-25 06:25:15,2,2,7504
2025-03-25 06:25:19,2,2,1617
2025-03-25 06:25:23,0,0,0
2025-03-25 06:25:25,1,1,319
2025-03-25 06:25:29,2,2,850
2025-03-25 06:25:34,4,4,29159
2025-03-25 06:25:38,0,0,0
2025-03-25 06:25:42,1,1,316
2025-03-25 06:25:47,2,2,640
2025-03-25 06:25:51,1,1,317
2025-03-25 06:25:55,0,0,0
2025-03-25 06:25:57,2,2,641
2025-03-25 06:26:01,1,1,316
2025-03-25 06:26:05,2,2,650
2025-03-25 06:26:10,2,2,30090
2025-03-25 06:26:14,0,0,0
2025-03-25 06:26:18,1,1,393
2025-03-25 06:26:22,2,2,27416
2025-03-25 06:26:25,0,0,0
2025-03-25 06:26:29,0,0,0
2025-03-25 06:26:33,4,4,1292
2025-03-25 06:26:37,3,3,28508
2025-03-25 06:26:41,2,2,5474
2025-03-25 06:26:45,3,3,5796
2025-03-25 06:26:50,3,3,1187
2025-03-25 06:26:54,4,4,6612
2025-03-25 06:26:56,1,1,316
2025-03-25 06:27:00,2,2,635
2025-03-25 06:27:04,3,3,5975
2025-03-25 06:27:08,1,1,32106
2025-03-25 06:27:13,3,3,42460
2025-03-25 06:27:18,3,3,10987
2025-03-25 06:27:22,5,5,6705
2025-03-25 06:27:26,5,5,6705
2025-03-25 06:27:28,1,1,500
2025-03-25 06:27:32,0,0,0
2025-03-25 06:27:37,1,1,501
2025-03-25 06:27:41,0,0,0
2025-03-25 06:27:45,3,3,980
